0 6.46079e-15 6.46079e-15
6.28319 0.0115503 0.0115503
12.5664 0.00287944 0.00287944
18.8496 0.00128003 0.00128003
25.1327 0.000718267 0.000718267
31.4159 0.000460075 0.000460075
37.6991 0.000318513 0.000318513
43.9823 0.000234149 0.000234149
50.2655 0.000178643 0.000178643
56.5487 0.00014118 0.00014118
62.8319 0.000113909 0.000113909
69.115 9.4122e-05 9.4122e-05
75.3982 7.87476e-05 7.87476e-05
81.6814 6.70591e-05 6.70591e-05
87.9646 5.75485e-05 5.75485e-05
94.2478 5.00816e-05 5.00816e-05
100.531 4.37914e-05 4.37914e-05
106.814 3.87373e-05 3.87373e-05
113.097 3.43616e-05 3.43616e-05
119.381 3.07849e-05 3.07849e-05
125.664 2.76183e-05 2.76183e-05
131.947 2.49963e-05 2.49963e-05
138.23 2.26311e-05 2.26311e-05
144.513 2.06529e-05 2.06529e-05
150.796 1.88397e-05 1.88397e-05
157.08 1.73116e-05 1.73116e-05
163.363 1.58911e-05 1.58911e-05
169.646 1.46867e-05 1.46867e-05
175.929 1.35533e-05 1.35533e-05
182.212 1.25879e-05 1.25879e-05
188.496 1.16692e-05 1.16692e-05
194.779 1.08839e-05 1.08839e-05
201.062 1.0129e-05 1.0129e-05
207.345 9.48204e-06 9.48204e-06
213.628 8.85441e-06 8.85441e-06
219.911 8.3154e-06 8.3154e-06
226.195 7.78808e-06 7.78808e-06
232.478 7.33458e-06 7.33458e-06
238.761 6.88742e-06 6.88742e-06
245.044 6.50251e-06 6.50251e-06
251.327 6.12021e-06 6.12021e-06
257.611 5.79095e-06 5.79095e-06
263.894 5.46168e-06 5.46168e-06
270.177 5.17805e-06 5.17805e-06
276.46 4.89257e-06 4.89257e-06
282.743 4.64671e-06 4.64671e-06
289.027 4.39773e-06 4.39773e-06
295.31 4.18337e-06 4.18337e-06
301.593 3.96505e-06 3.96505e-06
307.876 3.7772e-06 3.7772e-06
314.159 3.58482e-06 3.58482e-06
320.442 3.41943e-06 3.41943e-06
326.726 3.24915e-06 3.24915e-06
333.009 3.1029e-06 3.1029e-06
339.292 2.95158e-06 2.95158e-06
345.575 2.82176e-06 2.82176e-06
351.858 2.68678e-06 2.68678e-06
358.142 2.57112e-06 2.57112e-06
364.425 2.45031e-06 2.45031e-06
370.708 2.34694e-06 2.34694e-06
376.991 2.23847e-06 2.23847e-06
383.274 2.1458e-06 2.1458e-06
389.557 2.04813e-06 2.04813e-06
395.841 1.96483e-06 1.96483e-06
402.124 1.87665e-06 1.87665e-06
408.407 1.80158e-06 1.80158e-06
414.69 1.72178e-06 1.72178e-06
420.973 1.65396e-06 1.65396e-06
427.257 1.58158e-06 1.58158e-06
433.54 1.52018e-06 1.52018e-06
439.823 1.4544e-06 1.4544e-06
446.106 1.39871e-06 1.39871e-06
452.389 1.3388e-06 1.3388e-06
458.673 1.28819e-06 1.28819e-06
464.956 1.23354e-06 1.23354e-06
471.239 1.18747e-06 1.18747e-06
477.522 1.13753e-06 1.13753e-06
483.805 1.09553e-06 1.09553e-06
490.088 1.04983e-06 1.04983e-06
496.372 1.01148e-06 1.01148e-06
502.655 9.69593e-07 9.69593e-07
508.938 9.34532e-07 9.34532e-07
515.221 8.96097e-07 8.96097e-07
521.504 8.64002e-07 8.64002e-07
527.788 8.28689e-07 8.28689e-07
