0 2.75717e-14 2.75717e-14
6.28319 0.0488665 0.0488665
12.5664 0.0119762 0.0119762
18.8496 0.00529762 0.00529762
25.1327 0.0029719 0.0029719
31.4159 0.00190147 0.00190147
37.6991 0.0013179 0.0013179
43.9823 0.000968979 0.000968979
50.2655 0.000740269 0.000740269
56.5487 0.000585587 0.000585587
62.8319 0.000473185 0.000473185
69.115 0.000391573 0.000391573
75.3982 0.000328186 0.000328186
81.6814 0.000280002 0.000280002
87.9646 0.000240784 0.000240784
94.2478 0.00021001 0.00021001
100.531 0.000184067 0.000184067
106.814 0.000163238 0.000163238
113.097 0.000145187 0.000145187
119.381 0.000130446 0.000130446
125.664 0.000117378 0.000117378
131.947 0.00010657 0.00010657
138.23 9.68046e-05 9.68046e-05
144.513 8.86481e-05 8.86481e-05
150.796 8.11576e-05 8.11576e-05
157.08 7.4854e-05 7.4854e-05
163.363 6.89814e-05 6.89814e-05
169.646 6.40108e-05 6.40108e-05
175.929 5.93206e-05 5.93206e-05
182.212 5.53334e-05 5.53334e-05
188.496 5.15274e-05 5.15274e-05
194.779 4.82812e-05 4.82812e-05
201.062 4.51499e-05 4.51499e-05
207.345 4.24726e-05 4.24726e-05
213.628 3.98648e-05 3.98648e-05
219.911 3.76315e-05 3.76315e-05
226.195 3.54365e-05 3.54365e-05
232.478 3.35546e-05 3.35546e-05
238.761 3.16893e-05 3.16893e-05
245.044 3.00892e-05 3.00892e-05
251.327 2.84906e-05 2.84906e-05
257.611 2.71189e-05 2.71189e-05
263.894 2.57383e-05 2.57383e-05
270.177 2.45539e-05 2.45539e-05
276.46 2.33533e-05 2.33533e-05
282.743 2.23238e-05 2.23238e-05
289.027 2.1273e-05 2.1273e-05
295.31 2.03727e-05 2.03727e-05
301.593 1.94478e-05 1.94478e-05
307.876 1.86562e-05 1.86562e-05
314.159 1.78378e-05 1.78378e-05
320.442 1.71381e-05 1.71381e-05
326.726 1.64104e-05 1.64104e-05
333.009 1.57891e-05 1.57891e-05
339.292 1.51391e-05 1.51391e-05
345.575 1.4585e-05 1.4585e-05
351.858 1.40021e-05 1.40021e-05
358.142 1.35059e-05 1.35059e-05
364.425 1.29811e-05 1.29811e-05
370.708 1.25352e-05 1.25352e-05
376.991 1.2061e-05 1.2061e-05
383.274 1.16589e-05 1.16589e-05
389.557 1.1229e-05 1.1229e-05
395.841 1.08652e-05 1.08652e-05
402.124 1.04743e-05 1.04743e-05
408.407 1.0144e-05 1.0144e-05
414.69 9.78753e-06 9.78753e-06
420.973 9.487e-06 9.487e-06
427.257 9.16097e-06 9.16097e-06
433.54 8.88672e-06 8.88672e-06
439.823 8.5878e-06 8.5878e-06
446.106 8.33691e-06 8.33691e-06
452.389 8.06218e-06 8.06218e-06
458.673 7.83212e-06 7.83212e-06
464.956 7.57906e-06 7.57906e-06
471.239 7.36763e-06 7.36763e-06
477.522 7.13402e-06 7.13402e-06
483.805 6.9393e-06 6.9393e-06
490.088 6.72322e-06 6.72322e-06
496.372 6.54353e-06 6.54353e-06
502.655 6.34328e-06 6.34328e-06
508.938 6.17716e-06 6.17716e-06
515.221 5.99124e-06 5.99124e-06
521.504 5.83738e-06 5.83738e-06
527.788 5.66448e-06 5.66448e-06
534.071 5.52173e-06 5.52173e-06
540.354 5.36067e-06 5.36067e-06
546.637 5.22803e-06 5.22803e-06
552.92 5.07776e-06 5.07776e-06
559.203 4.95432e-06 4.95432e-06
565.487 4.81392e-06 4.81392e-06
571.77 4.69887e-06 4.69887e-06
578.053 4.56751e-06 4.56751e-06
584.336 4.46013e-06 4.46013e-06
590.619 4.33706e-06 4.33706e-06
596.903 4.23672e-06 4.23672e-06
603.186 4.12127e-06 4.12127e-06
609.469 4.02739e-06 4.02739e-06
615.752 3.91896e-06 3.91896e-06
622.035 3.831e-06 3.831e-06
628.319 3.72905e-06 3.72905e-06
634.602 3.64656e-06 3.64656e-06
640.885 3.55059e-06 3.55059e-06
647.168 3.47314e-06 3.47314e-06
653.451 3.38271e-06 3.38271e-06
659.734 3.30992e-06 3.30992e-06
666.018 3.22461e-06 3.22461e-06
672.301 3.15613e-06 3.15613e-06
678.584 3.07559e-06 3.07559e-06
684.867 3.0111e-06 3.0111e-06
691.15 2.93499e-06 2.93499e-06
697.434 2.87421e-06 2.87421e-06
703.717 2.80222e-06 2.80222e-06
710 2.74487e-06 2.74487e-06
716.283 2.67673e-06 2.67673e-06
722.566 2.62258e-06 2.62258e-06
728.849 2.55802e-06 2.55802e-06
735.133 2.50686e-06 2.50686e-06
741.416 2.44564e-06 2.44564e-06
747.699 2.39726e-06 2.39726e-06
753.982 2.33918e-06 2.33918e-06
760.265 2.29339e-06 2.29339e-06
766.549 2.23824e-06 2.23824e-06
772.832 2.19488e-06 2.19488e-06
