0 6.60171e-15 6.60171e-15
6.28319 0.0118022 0.0118022
12.5664 0.00294209 0.00294209
18.8496 0.00130786 0.00130786
25.1327 0.000733897 0.000733897
31.4159 0.000470092 0.000470092
37.6991 0.000325456 0.000325456
43.9823 0.00023926 0.00023926
50.2655 0.000182548 0.000182548
56.5487 0.000144271 0.000144271
62.8319 0.000116408 0.000116408
69.115 9.61911e-05 9.61911e-05
75.3982 8.04828e-05 8.04828e-05
81.6814 6.85404e-05 6.85404e-05
87.9646 5.88232e-05 5.88232e-05
94.2478 5.11941e-05 5.11941e-05
100.531 4.47672e-05 4.47672e-05
106.814 3.96033e-05 3.96033e-05
113.097 3.51323e-05 3.51323e-05
119.381 3.14779e-05 3.14779e-05
125.664 2.82425e-05 2.82425e-05
131.947 2.55634e-05 2.55634e-05
138.23 2.31467e-05 2.31467e-05
144.513 2.11255e-05 2.11255e-05
150.796 1.92727e-05 1.92727e-05
157.08 1.77113e-05 1.77113e-05
163.363 1.62598e-05 1.62598e-05
169.646 1.50292e-05 1.50292e-05
175.929 1.38709e-05 1.38709e-05
182.212 1.28844e-05 1.28844e-05
188.496 1.19456e-05 1.19456e-05
194.779 1.11431e-05 1.11431e-05
201.062 1.03716e-05 1.03716e-05
207.345 9.71046e-06 9.71046e-06
213.628 9.069e-06 9.069e-06
219.911 8.51813e-06 8.51813e-06
226.195 7.97915e-06 7.97915e-06
232.478 7.51564e-06 7.51564e-06
238.761 7.05856e-06 7.05856e-06
245.044 6.66511e-06 6.66511e-06
251.327 6.27429e-06 6.27429e-06
257.611 5.9377e-06 5.9377e-06
263.894 5.60106e-06 5.60106e-06
270.177 5.31108e-06 5.31108e-06
276.46 5.01918e-06 5.01918e-06
282.743 4.76779e-06 4.76779e-06
289.027 4.51316e-06 4.51316e-06
295.31 4.29396e-06 4.29396e-06
301.593 4.07066e-06 4.07066e-06
307.876 3.87854e-06 3.87854e-06
314.159 3.68174e-06 3.68174e-06
320.442 3.51256e-06 3.51256e-06
326.726 3.33834e-06 3.33834e-06
333.009 3.18872e-06 3.18872e-06
339.292 3.03386e-06 3.03386e-06
345.575 2.90102e-06 2.90102e-06
351.858 2.76286e-06 2.76286e-06
358.142 2.64449e-06 2.64449e-06
364.425 2.5208e-06 2.5208e-06
370.708 2.41499e-06 2.41499e-06
376.991 2.30391e-06 2.30391e-06
383.274 2.20902e-06 2.20902e-06
389.557 2.10898e-06 2.10898e-06
395.841 2.02367e-06 2.02367e-06
402.124 1.93333e-06 1.93333e-06
408.407 1.85642e-06 1.85642e-06
414.69 1.77464e-06 1.77464e-06
420.973 1.70514e-06 1.70514e-06
427.257 1.63094e-06 1.63094e-06
433.54 1.56801e-06 1.56801e-06
439.823 1.50055e-06 1.50055e-06
446.106 1.44345e-06 1.44345e-06
452.389 1.382e-06 1.382e-06
458.673 1.33009e-06 1.33009e-06
464.956 1.27401e-06 1.27401e-06
471.239 1.22674e-06 1.22674e-06
477.522 1.17548e-06 1.17548e-06
483.805 1.13237e-06 1.13237e-06
490.088 1.08544e-06 1.08544e-06
496.372 1.04606e-06 1.04606e-06
502.655 1.00304e-06 1.00304e-06
508.938 9.67025e-07 9.67025e-07
515.221 9.2753e-07 9.2753e-07
521.504 8.94548e-07 8.94548e-07
527.788 8.58247e-07 8.58247e-07
534.071 8.28008e-07 8.28008e-07
540.354 7.94604e-07 7.94604e-07
546.637 7.66851e-07 7.66851e-07
552.92 7.3608e-07 7.3608e-07
559.203 7.10583e-07 7.10583e-07
565.487 6.82209e-07 6.82209e-07
571.77 6.58763e-07 6.58763e-07
578.053 6.32575e-07 6.32575e-07
584.336 6.10997e-07 6.10997e-07
590.619 5.86806e-07 5.86806e-07
596.903 5.66931e-07 5.66931e-07
603.186 5.44567e-07 5.44567e-07
609.469 5.26247e-07 5.26247e-07
615.752 5.05556e-07 5.05556e-07
622.035 4.88659e-07 4.88659e-07
628.319 4.69502e-07 4.69502e-07
634.602 4.53907e-07 4.53907e-07
640.885 4.3616e-07 4.3616e-07
647.168 4.21758e-07 4.21758e-07
653.451 4.05306e-07 4.05306e-07
659.734 3.92e-07 3.92e-07
666.018 3.76739e-07 3.76739e-07
672.301 3.6444e-07 3.6444e-07
678.584 3.50277e-07 3.50277e-07
684.867 3.38902e-07 3.38902e-07
691.15 3.25751e-07 3.25751e-07
697.434 3.15227e-07 3.15227e-07
703.717 3.0301e-07 3.0301e-07
710 2.9327e-07 2.9327e-07
716.283 2.81916e-07 2.81916e-07
722.566 2.72897e-07 2.72897e-07
728.849 2.6234e-07 2.6234e-07
735.133 2.53988e-07 2.53988e-07
741.416 2.44168e-07 2.44168e-07
747.699 2.3643e-07 2.3643e-07
753.982 2.27293e-07 2.27293e-07
760.265 2.20123e-07 2.20123e-07
766.549 2.11618e-07 2.11618e-07
772.832 2.04971e-07 2.04971e-07
779.115 1.97052e-07 1.97052e-07
785.398 1.9089e-07 1.9089e-07
791.681 1.83513e-07 1.83513e-07
797.965 1.778e-07 1.778e-07
804.248 1.70927e-07 1.70927e-07
810.531 1.65628e-07 1.65628e-07
816.814 1.59222e-07 1.59222e-07
823.097 1.54307e-07 1.54307e-07
829.38 1.48336e-07 1.48336e-07
835.664 1.43776e-07 1.43776e-07
841.947 1.38208e-07 1.38208e-07
848.23 1.33977e-07 1.33977e-07
854.513 1.28784e-07 1.28784e-07
860.796 1.24857e-07 1.24857e-07
867.08 1.20013e-07 1.20013e-07
873.363 1.16369e-07 1.16369e-07
879.646 1.11848e-07 1.11848e-07
885.929 1.08467e-07 1.08467e-07
892.212 1.04248e-07 1.04248e-07
898.495 1.01109e-07 1.01109e-07
904.779 9.71707e-08 9.71707e-08
911.062 9.42574e-08 9.42574e-08
917.345 9.05801e-08 9.05801e-08
923.628 8.7876e-08 8.7876e-08
929.911 8.4442e-08 8.4442e-08
936.195 8.19319e-08 8.19319e-08
