0 0.000185742
0.000488281 0.000557226
0.000976562 0.00092871
0.00146484 0.00130019
0.00195312 0.00167168
0.00244141 0.00204316
0.00292969 0.00241465
0.00341797 0.00278613
0.00390625 0.00315762
0.00439453 0.0035291
0.00488281 0.00390059
0.00537109 0.00427207
0.00585938 0.00464356
0.00634766 0.00501505
0.00683594 0.00538653
0.00732422 0.00575802
0.0078125 0.00612951
0.00830078 0.006501
0.00878906 0.00687249
0.00927734 0.00724398
0.00976562 0.00761547
0.0102539 0.00798696
0.0107422 0.00835845
0.0112305 0.00872995
0.0117188 0.00910144
0.012207 0.00947293
0.0126953 0.00984443
0.0131836 0.0102159
0.0136719 0.0105874
0.0141602 0.0109589
0.0146484 0.0113304
0.0151367 0.0117019
0.015625 0.0120734
0.0161133 0.0124449
0.0166016 0.0128164
0.0170898 0.0131879
0.0175781 0.0135594
0.0180664 0.013931
0.0185547 0.0143025
0.019043 0.014674
0.0195312 0.0150455
0.0200195 0.015417
0.0205078 0.0157885
0.0209961 0.01616
0.0214844 0.0165315
0.0219727 0.0169031
0.0224609 0.0172746
0.0229492 0.0176461
0.0234375 0.0180176
0.0239258 0.0183892
0.0244141 0.0187607
0.0249023 0.0191322
0.0253906 0.0195037
0.0258789 0.0198753
0.0263672 0.0202468
0.0268555 0.0206183
0.0273438 0.0209899
0.027832 0.0213614
0.0283203 0.021733
0.0288086 0.0221045
0.0292969 0.022476
0.0297852 0.0228476
0.0302734 0.0232191
0.0307617 0.0235907
0.03125 0.0239622
0.0317383 0.0243338
0.0322266 0.0247054
0.0327148 0.0250769
0.0332031 0.0254485
0.0336914 0.02582
0.0341797 0.0261916
0.034668 0.0265632
0.0351562 0.0269347
0.0356445 0.0273063
0.0361328 0.0276779
0.0366211 0.0280495
0.0371094 0.0284211
0.0375977 0.0287926
0.0380859 0.0291642
0.0385742 0.0295358
0.0390625 0.0299074
0.0395508 0.030279
0.0400391 0.0306506
0.0405273 0.0310222
0.0410156 0.0313938
0.0415039 0.0317654
0.0419922 0.032137
0.0424805 0.0325086
0.0429688 0.0328802
0.043457 0.0332518
0.0439453 0.0336234
0.0444336 0.033995
0.0449219 0.0343667
0.0454102 0.0347383
0.0458984 0.0351099
0.0463867 0.0354815
0.046875 0.0358532
0.0473633 0.0362248
0.0478516 0.0365964
0.0483398 0.0369681
0.0488281 0.0373397
0.0493164 0.0377113
0.0498047 0.038083
0.050293 0.0384546
0.0507812 0.0388263
0.0512695 0.0391979
0.0517578 0.0395696
0.0522461 0.0399413
0.0527344 0.0403129
0.0532227 0.0406846
0.0537109 0.0410563
0.0541992 0.0414279
0.0546875 0.0417996
0.0551758 0.0421713
0.0556641 0.042543
0.0561523 0.0429146
0.0566406 0.0432863
0.0571289 0.043658
0.0576172 0.0440297
0.0581055 0.0444014
0.0585938 0.0447731
0.059082 0.0451448
0.0595703 0.0455165
0.0600586 0.0458882
0.0605469 0.0462599
0.0610352 0.0466316
0.0615234 0.0470034
0.0620117 0.0473751
0.0625 0.0477468
0.0629883 0.0481185
0.0634766 0.0484902
0.0639648 0.048862
0.0644531 0.0492337
0.0649414 0.0496054
0.0654297 0.0499772
0.065918 0.0503489
0.0664062 0.0507207
0.0668945 0.0510924
0.0673828 0.0514642
0.0678711 0.0518359
0.0683594 0.0522077
0.0688477 0.0525794
0.0693359 0.0529512
0.0698242 0.053323
0.0703125 0.0536947
0.0708008 0.0540665
0.0712891 0.0544383
0.0717773 0.0548101
0.0722656 0.0551818
0.0727539 0.0555536
0.0732422 0.0559254
0.0737305 0.0562972
0.0742188 0.056669
0.074707 0.0570408
0.0751953 0.0574126
0.0756836 0.0577844
0.0761719 0.0581562
0.0766602 0.058528
0.0771484 0.0588998
0.0776367 0.0592716
0.078125 0.0596434
0.0786133 0.0600152
0.0791016 0.0603871
0.0795898 0.0607589
0.0800781 0.0611307
0.0805664 0.0615025
0.0810547 0.0618744
0.081543 0.0622462
0.0820312 0.062618
0.0825195 0.0629899
0.0830078 0.0633617
0.0834961 0.0637336
0.0839844 0.0641054
0.0844727 0.0644773
0.0849609 0.0648491
0.0854492 0.065221
0.0859375 0.0655928
0.0864258 0.0659647
0.0869141 0.0663366
0.0874023 0.0667084
0.0878906 0.0670803
0.0883789 0.0674522
0.0888672 0.067824
0.0893555 0.0681959
0.0898438 0.0685678
0.090332 0.0689397
0.0908203 0.0693116
0.0913086 0.0696834
0.0917969 0.0700553
0.0922852 0.0704272
0.0927734 0.0707991
0.0932617 0.071171
0.09375 0.0715429
0.0942383 0.0719148
0.0947266 0.0722867
0.0952148 0.0726586
0.0957031 0.0730305
0.0961914 0.0734024
0.0966797 0.0737744
0.097168 0.0741463
0.0976562 0.0745182
0.0981445 0.0748901
0.0986328 0.075262
0.0991211 0.075634
0.0996094 0.0760059
0.100098 0.0763778
0.100586 0.0767497
0.101074 0.0771217
0.101562 0.0774936
0.102051 0.0778656
0.102539 0.0782375
0.103027 0.0786094
0.103516 0.0789814
0.104004 0.0793533
0.104492 0.0797253
0.10498 0.0800972
0.105469 0.0804692
0.105957 0.0808411
0.106445 0.0812131
0.106934 0.081585
0.107422 0.081957
0.10791 0.082329
0.108398 0.0827009
0.108887 0.0830729
0.109375 0.0834449
0.109863 0.0838168
0.110352 0.0841888
0.11084 0.0845608
0.111328 0.0849327
0.111816 0.0853047
0.112305 0.0856767
0.112793 0.0860487
0.113281 0.0864206
0.11377 0.0867926
0.114258 0.0871646
0.114746 0.0875366
0.115234 0.0879086
0.115723 0.0882806
0.116211 0.0886525
0.116699 0.0890245
0.117188 0.0893965
0.117676 0.0897685
0.118164 0.0901405
0.118652 0.0905125
0.119141 0.0908845
0.119629 0.0912565
0.120117 0.0916285
0.120605 0.0920005
0.121094 0.0923725
0.121582 0.0927445
0.12207 0.0931165
0.122559 0.0934885
0.123047 0.0938605
0.123535 0.0942325
0.124023 0.0946045
0.124512 0.0949765
0.125 0.0953486
0.125488 0.0957206
0.125977 0.0960926
0.126465 0.0964646
0.126953 0.0968366
0.127441 0.0972086
0.12793 0.0975806
0.128418 0.0979527
0.128906 0.0983247
0.129395 0.0986967
0.129883 0.0990687
0.130371 0.0994407
0.130859 0.0998127
0.131348 0.100185
0.131836 0.100557
0.132324 0.100929
0.132812 0.101301
0.133301 0.101673
0.133789 0.102045
0.134277 0.102417
0.134766 0.102789
0.135254 0.103161
0.135742 0.103533
0.13623 0.103905
0.136719 0.104277
0.137207 0.104649
0.137695 0.105021
0.138184 0.105393
0.138672 0.105765
0.13916 0.106137
0.139648 0.106509
0.140137 0.106881
0.140625 0.107253
0.141113 0.107625
0.141602 0.107997
0.14209 0.108369
0.142578 0.108741
0.143066 0.109113
0.143555 0.109485
0.144043 0.109857
0.144531 0.110229
0.14502 0.110602
0.145508 0.110974
0.145996 0.111346
0.146484 0.111718
0.146973 0.11209
0.147461 0.112462
0.147949 0.112834
0.148438 0.113206
0.148926 0.113578
0.149414 0.11395
0.149902 0.114322
0.150391 0.114694
0.150879 0.115066
0.151367 0.115438
0.151855 0.11581
0.152344 0.116182
0.152832 0.116554
0.15332 0.116926
0.153809 0.117298
0.154297 0.11767
0.154785 0.118042
0.155273 0.118414
0.155762 0.118786
0.15625 0.119158
0.156738 0.11953
0.157227 0.119902
0.157715 0.120274
0.158203 0.120646
0.158691 0.121018
0.15918 0.12139
0.159668 0.121762
0.160156 0.122134
0.160645 0.122506
0.161133 0.122878
0.161621 0.12325
0.162109 0.123622
0.162598 0.123994
0.163086 0.124366
0.163574 0.124738
0.164062 0.12511
0.164551 0.125482
0.165039 0.125854
0.165527 0.126226
0.166016 0.126598
0.166504 0.12697
0.166992 0.127342
0.16748 0.127714
0.167969 0.128086
0.168457 0.128458
0.168945 0.12883
0.169434 0.129202
0.169922 0.129574
0.17041 0.129946
0.170898 0.130318
0.171387 0.13069
0.171875 0.131062
0.172363 0.131434
0.172852 0.131806
0.17334 0.132178
0.173828 0.13255
0.174316 0.132922
0.174805 0.133294
0.175293 0.133666
0.175781 0.134038
0.17627 0.13441
0.176758 0.134782
0.177246 0.135154
0.177734 0.135526
0.178223 0.135898
0.178711 0.13627
0.179199 0.136642
0.179688 0.137014
0.180176 0.137386
0.180664 0.137758
0.181152 0.13813
0.181641 0.138502
0.182129 0.138874
0.182617 0.139246
0.183105 0.139618
0.183594 0.13999
0.184082 0.140362
0.18457 0.140734
0.185059 0.141106
0.185547 0.141478
0.186035 0.14185
0.186523 0.142221
0.187012 0.142593
0.1875 0.142965
0.187988 0.143337
0.188477 0.143709
0.188965 0.144081
0.189453 0.144453
0.189941 0.144825
0.19043 0.145197
0.190918 0.145569
0.191406 0.145941
0.191895 0.146313
0.192383 0.146685
0.192871 0.147057
0.193359 0.147429
0.193848 0.1478
0.194336 0.148172
0.194824 0.148544
0.195312 0.148916
0.195801 0.149288
0.196289 0.14966
0.196777 0.150032
0.197266 0.150404
0.197754 0.150776
0.198242 0.151148
0.19873 0.15152
0.199219 0.151891
0.199707 0.152263
0.200195 0.152635
0.200684 0.153007
0.201172 0.153379
0.20166 0.153751
0.202148 0.154123
0.202637 0.154495
0.203125 0.154866
0.203613 0.155238
0.204102 0.15561
0.20459 0.155982
0.205078 0.156354
0.205566 0.156726
0.206055 0.157098
0.206543 0.15747
0.207031 0.157841
0.20752 0.158213
0.208008 0.158585
0.208496 0.158957
0.208984 0.159329
0.209473 0.159701
0.209961 0.160073
0.210449 0.160444
0.210938 0.160816
0.211426 0.161188
0.211914 0.16156
0.212402 0.161932
0.212891 0.162304
0.213379 0.162675
0.213867 0.163047
0.214355 0.163419
0.214844 0.163791
0.215332 0.164163
0.21582 0.164534
0.216309 0.164906
0.216797 0.165278
0.217285 0.16565
0.217773 0.166022
0.218262 0.166393
0.21875 0.166765
0.219238 0.167137
0.219727 0.167509
0.220215 0.167881
0.220703 0.168252
0.221191 0.168624
0.22168 0.168996
0.222168 0.169368
0.222656 0.16974
0.223145 0.170111
0.223633 0.170483
0.224121 0.170855
0.224609 0.171227
0.225098 0.171598
0.225586 0.17197
0.226074 0.172342
0.226562 0.172714
0.227051 0.173085
0.227539 0.173457
0.228027 0.173829
0.228516 0.174201
0.229004 0.174572
0.229492 0.174944
0.22998 0.175316
0.230469 0.175688
0.230957 0.176059
0.231445 0.176431
0.231934 0.176803
0.232422 0.177174
0.23291 0.177546
0.233398 0.177918
0.233887 0.17829
0.234375 0.178661
0.234863 0.179033
0.235352 0.179405
0.23584 0.179776
0.236328 0.180148
0.236816 0.18052
0.237305 0.180891
0.237793 0.181263
0.238281 0.181635
0.23877 0.182007
0.239258 0.182378
0.239746 0.18275
0.240234 0.183122
0.240723 0.183493
0.241211 0.183865
0.241699 0.184237
0.242188 0.184608
0.242676 0.18498
0.243164 0.185351
0.243652 0.185723
0.244141 0.186095
0.244629 0.186466
0.245117 0.186838
0.245605 0.18721
0.246094 0.187581
0.246582 0.187953
0.24707 0.188325
0.247559 0.188696
0.248047 0.189068
0.248535 0.189439
0.249023 0.189811
0.249512 0.190183
0.25 0.190554
0.250488 0.190926
0.250977 0.191297
0.251465 0.191669
0.251953 0.192041
0.252441 0.192412
0.25293 0.192784
0.253418 0.193155
0.253906 0.193527
0.254395 0.193899
0.254883 0.19427
0.255371 0.194642
0.255859 0.195013
0.256348 0.195385
0.256836 0.195756
0.257324 0.196128
0.257812 0.196499
0.258301 0.196871
0.258789 0.197243
0.259277 0.197614
0.259766 0.197986
0.260254 0.198357
0.260742 0.198729
0.26123 0.1991
0.261719 0.199472
0.262207 0.199843
0.262695 0.200215
0.263184 0.200586
0.263672 0.200958
0.26416 0.201329
0.264648 0.201701
0.265137 0.202072
0.265625 0.202444
0.266113 0.202815
0.266602 0.203187
0.26709 0.203558
0.267578 0.20393
0.268066 0.204301
0.268555 0.204673
0.269043 0.205044
0.269531 0.205416
0.27002 0.205787
0.270508 0.206159
0.270996 0.20653
0.271484 0.206901
0.271973 0.207273
0.272461 0.207644
0.272949 0.208016
0.273438 0.208387
0.273926 0.208759
0.274414 0.20913
0.274902 0.209501
0.275391 0.209873
0.275879 0.210244
0.276367 0.210616
0.276855 0.210987
0.277344 0.211359
0.277832 0.21173
0.27832 0.212101
0.278809 0.212473
0.279297 0.212844
0.279785 0.213216
0.280273 0.213587
0.280762 0.213958
0.28125 0.21433
0.281738 0.214701
0.282227 0.215072
0.282715 0.215444
0.283203 0.215815
0.283691 0.216186
0.28418 0.216558
0.284668 0.216929
0.285156 0.217301
0.285645 0.217672
0.286133 0.218043
0.286621 0.218415
0.287109 0.218786
0.287598 0.219157
0.288086 0.219528
0.288574 0.2199
0.289062 0.220271
0.289551 0.220642
0.290039 0.221014
